School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,Blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
GPS DAU MAJRA,03090402401,Punjab,LUDHIANA,KHANNA-1,GPS ALOONA TOLA,DAU MAJRA,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,5,5,3,3,0,0,0,0,0,0,0,21,40,5,2,2
GPS DEEVA KHOSA,03090402501,Punjab,LUDHIANA,KHANNA-1,GPS ALOONA TOLA,DIVA KHOSA,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,5,2,2,4,0,0,0,0,0,0,0,17,30,5,1,1
GPS FAIZGARH,03090402701,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,FAIZGARH,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,5,5,5,10,0,0,0,0,0,0,0,40,57,5,2,2
GMS FAIZGARH,03090402702,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,FAIZGARH,141414,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,14,15,0,0,0,0,44,44,0,2,2
GPS FATEHPUR,03090402801,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,FATEHPUR,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,2,2,2,3,3,0,0,0,0,0,0,0,12,17,2,1,1
"SATYA BHARTI SCHOOL, FATEHPUR",03090402802,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,FATEHPUR,141414,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,22,36,35,28,35,0,0,0,0,0,0,0,156,182,36,6,6
GPS GAZIPUR,03090403201,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,GAZIPUR,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,3,6,1,7,0,0,0,0,0,0,0,22,29,3,1,1
GPS GHURALA,03090403401,Punjab,LUDHIANA,KHANNA-1,GPS ALOONA TOLA,GHURALA,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,7,7,12,2,0,0,0,0,0,0,0,41,65,7,2,2
GPS HOAL,03090403801,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,HOAL,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,14,15,9,17,0,0,0,0,0,0,0,63,91,14,4,4
GMS HOAL,03090403802,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,HOAL,141414,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,11,10,17,0,0,0,0,38,38,0,3,3
GPS IKOLAHA,03090403901,Punjab,LUDHIANA,KHANNA-1,GPS KHANNA NO. I,IKOLAHA,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,32,28,29,25,36,0,0,0,0,0,0,0,150,211,28,5,5
GSSS IKOLAHA,03090403902,Punjab,LUDHIANA,KHANNA-1,GPS KHANNA NO. I,IKOLAHA,141414,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,40,49,54,37,53,45,47,325,325,0,20,20
SARASWATI INTERNATIONAL PUBLIC SCHOOL,03090403905,Punjab,LUDHIANA,KHANNA-1,GPS KHANNA NO. I,IKOLAHA,141414,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,11,13,5,7,3,3,5,2,0,0,0,0,49,68,13,8,8
GPS IKOLAHI,03090404001,Punjab,LUDHIANA,KHANNA-2,GPS BAHO MAJRA,IKOLAHI,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,21,18,25,18,13,0,0,0,0,0,0,0,95,126,18,5,5
GMS IKOLAHI,03090404002,Punjab,LUDHIANA,KHANNA-2,GPS BAHO MAJRA,IKOLAHI,141414,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,16,17,25,0,0,0,0,58,58,0,5,5
DELHI PUBLIC SCHOOL,03090404003,Punjab,LUDHIANA,KHANNA-2,GPS BAHO MAJRA,IKOLAHI,141414,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,84,68,77,90,113,98,108,127,95,76,87,97,1120,1318,68,66,66
GURUKUL PUBLIC SCHOOL,03090404004,Punjab,LUDHIANA,KHANNA-2,GPS BAHO MAJRA,IKOLAHI,141414,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,20,20,20,24,12,13,11,6,16,8,0,0,150,200,20,10,10
GPS ISMAILPUR,03090404101,Punjab,LUDHIANA,KHANNA-2,GPS BHADLA,ISMAILPUR,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,3,5,2,2,0,0,0,0,0,0,0,19,30,3,2,2
GPS BR ISRU KHURD,03090404201,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,Isru khurd,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,2,8,2,3,2,0,0,0,0,0,0,0,17,31,8,2,2
GPS ISRU,03090404202,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,ISRU,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,29,20,26,17,0,0,0,0,0,0,0,106,143,29,4,4
GSSS ISRU,03090404203,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,ISRU,141414,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,22,22,37,40,31,74,70,296,296,0,19,19
NANKANA SAHIB PUBLIC SCHOOL,03090404206,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,ISRU,141414,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,42,46,69,77,63,85,63,59,70,72,0,64,710,843,46,46,46
GOPAL PUBLIC SEN. SEC. SCHOOL,03090404207,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,ISRU,141414,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,23,20,19,22,21,22,26,29,29,25,29,48,313,320,20,18,18
GPS JALAJAN,03090404301,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,JALAJAN,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,5,6,4,4,0,0,0,0,0,0,0,26,32,5,1,1
GMS JALAJAN,03090404302,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,JALAJAN,141414,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,14,9,13,0,0,0,0,36,36,0,4,4
GPS KAMMA,03090404701,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,KAMMA,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,12,12,12,6,0,0,0,0,0,0,0,56,87,12,2,2
GPS KARODIAN,03090404801,Punjab,LUDHIANA,KHANNA-1,GPS ALOONA TOLA,KARODIAN,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,6,6,2,6,0,0,0,0,0,0,0,27,34,6,3,3
GPS KOTLA DHAK,03090405501,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,KOTLA DHAK,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,3,1,0,4,0,0,0,0,0,0,0,13,20,3,3,3
GPS MAHOUN,03090405901,Punjab,LUDHIANA,KHANNA-2,GPS BHADLA,MAHOUN,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,2,2,3,4,0,0,0,0,0,0,0,14,20,2,2,2
GPS NARAINGARH,03090406801,Punjab,LUDHIANA,KHANNA-1,GPS FAIZGARH,NARAINGARH,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,10,5,7,7,0,0,0,0,0,0,0,40,68,10,3,3
GPS NASRALI,03090406901,Punjab,LUDHIANA,KHANNA-1,GPS ALOONA TOLA,NASRALI,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,7,7,15,18,0,0,0,0,0,0,0,53,79,7,3,3
GSSS NASRALI,03090406902,Punjab,LUDHIANA,KHANNA-1,GPS ALOONA TOLA,NASRALI,141414,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,20,10,4,17,34,55,46,186,186,0,20,20
GPS PANJRUKHA,03090407001,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,PANJRUKHA,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,5,7,4,6,0,0,0,0,0,0,0,25,38,5,1,1
GPS RAJEWAL,03090407301,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,RAJEWAL,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,5,7,7,9,0,0,0,0,0,0,0,32,58,5,2,2
GSSS RAJEWAL,03090407302,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,RAJEWAL,141414,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,21,29,23,56,61,56,57,303,303,0,18,18
BHAGAT PURAN SINGH MEMORIAL SEN. SEC. SCHOOL,03090407303,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,RAJEWAL,141414,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,38,38,30,42,32,23,28,47,34,41,53,45,451,499,38,30,30
GPS TONSA,03090408101,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,TONSA,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,6,11,9,12,0,0,0,0,0,0,0,48,68,6,3,3
GPS TURMARI,03090408201,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,TURMARI,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,9,5,4,5,0,0,0,0,0,0,0,29,46,9,2,2
GMS TURMARI,03090408202,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,TURMARI,141414,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,9,12,10,0,0,0,0,31,31,0,1,1
GPS ISHANPUR,03090409601,Punjab,LUDHIANA,KHANNA-1,GPS ROHNO KALAN,ISHANPUR,141414,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,5,6,8,9,0,0,0,0,0,0,0,38,53,5,3,3
GPS JARGARI,03090203201,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,JARGARI,141415,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,27,24,26,31,23,0,0,0,0,0,0,0,131,183,24,6,6
GHS JARGARI,03090203202,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,JARGARI,141415,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,34,37,25,43,49,0,0,188,188,0,13,13
GPS JULMGARH,03090203301,Punjab,LUDHIANA,DEHLON-2,GPS UKSI,JULMGARH,141415,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,1,5,0,1,4,0,0,0,0,0,0,0,11,16,5,1,1
GPS SIRTHLA,03090205601,Punjab,LUDHIANA,DEHLON-2,GPS UKSI,SIRTHLA,141415,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,3,6,5,4,10,0,0,0,0,0,0,0,28,38,6,1,1
GSSS SIRTHLA,03090205602,Punjab,LUDHIANA,DEHLON-2,GPS UKSI,SIRTHLA,141415,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,15,14,13,23,17,26,123,123,0,12,12
"SATYA BHARTI SCHOOL, SIRTHALA",03090205603,Punjab,LUDHIANA,DEHLON-2,GPS UKSI,SIRTHLA,141415,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,34,27,26,27,21,0,0,0,0,0,0,0,135,156,27,6,6
GPS BHARTHALA RANDHAWA,03090400901,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,BHARTHALA RANDHAWA,141415,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,6,12,9,12,0,0,0,0,0,0,0,49,71,6,3,3
GMS BHARTHALA RANDHAWA,03090400902,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,BHARTHALA RANDHAWA,141415,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,13,8,13,0,0,0,0,34,34,0,3,3
GPS JARG B,03090404401,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,JARG,141415,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,7,8,11,5,0,0,0,0,0,0,0,46,71,7,2,2
GPS JARG G,03090404402,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,JARG,141415,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,7,8,9,4,0,0,0,0,0,0,0,38,52,7,2,2
GHS JARG,03090404403,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,JARG,141415,7-Upper Pr. and Secondary,1-Boys,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,16,14,18,25,32,0,0,105,105,0,9,9
GHS JARG G,03090404404,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,JARG,141415,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,9,11,24,21,40,37,26,168,168,0,10,10
RAJA JAGDEV MODEL SEN.SEC. SCHOOL,03090404405,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,JARG,141415,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,16,15,19,27,20,16,13,22,26,30,25,25,254,254,15,14,14
SMS MEMORIAL PUBLIC SCHOOL,03090404406,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,JARG,141415,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,19,10,20,17,13,23,15,18,16,19,0,0,170,206,10,14,14
GPS MAHPUR,03090405801,Punjab,LUDHIANA,DEHLON-2,GPS UKSI,MAHPUR,141415,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,6,2,3,5,0,0,0,0,0,0,0,20,34,6,3,3
GPS MULLANPUR,03090406701,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,MULLANPUR,141415,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,0,7,6,1,0,0,0,0,0,0,0,22,28,0,2,2
GPS RAUNI,03090407701,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,RAUNI,141415,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,16,20,20,22,12,0,0,0,0,0,0,0,90,122,20,6,6
GSSS RAUNI,03090407702,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,RAUNI,141415,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,24,29,28,22,54,48,37,242,242,0,13,13
Satya Bharti Adarsh Sr.Sec.School,03090407706,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,RAUNI,141415,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,6-Other Govt. managed schools,6-Other Govt. Managed Schools,,1-Rural,76,79,73,75,77,117,105,110,107,106,95,76,1096,1174,79,48,48
GPS BARMALIPUR,03090200301,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,BARMLIPUR,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,19,17,21,15,0,0,0,0,0,0,0,83,112,19,4,4
GMS BARMALIPUR,03090200302,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,BARMLIPUR,141416,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,32,23,21,0,0,0,0,76,76,0,4,4
ANAND ISHER PUBLIC SCHOOL,03090200303,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,BARMLIPUR,141416,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,14,14,18,18,23,25,22,16,17,28,0,0,195,226,14,14,14
GPS BISHANPURA,03090200901,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,BISHANPURA,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,3,6,5,3,0,0,0,0,0,0,0,23,34,3,2,2
"SATYA BHARTI SCHOOL, BISHANPURA",03090200902,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,BISHANPURA,141416,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,25,27,30,18,21,0,0,0,0,0,0,0,121,136,27,6,6
GPS BR AFJULAPUR,03090201001,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,BRANCH AFJULAPUR,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,9,3,4,11,0,0,0,0,0,0,0,41,53,9,2,2
GPS GHUDANI KHURD,03090202401,Punjab,LUDHIANA,DORAHA,GPS GHUDANI KALAN,GHUDHANI KHURD,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,8,7,10,7,0,0,0,0,0,0,0,38,48,8,2,2
GHS GHUDANI KHURD,03090202402,Punjab,LUDHIANA,DORAHA,GPS GHUDANI KALAN,GHUDHANI KHURD,141416,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,17,11,18,16,20,0,0,82,82,0,7,7
GPS GOBINDPURA,03090202601,Punjab,LUDHIANA,KHANNA-2,GPS GHUNGRALI RAJPUTAN,GOBINDPURA,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,3,5,1,6,0,0,0,0,0,0,0,19,22,3,2,2
"SATYA BHARTI SCHOOL, GOBINDPURA",03090202602,Punjab,LUDHIANA,KHANNA-2,GPS GHUNGRALI RAJPUTAN,GOBINDPURA,141416,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,18,25,24,22,22,0,0,0,0,0,0,0,111,126,25,6,6
GPS JALLAH,03090203001,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,JALLAH,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,14,21,15,18,14,0,0,0,0,0,0,0,82,120,21,4,4
SHAHEED SIPAHI SITAL SINGH GMS JALLAH,03090203002,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,JALLAH,141416,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,24,16,20,0,0,0,0,60,60,0,3,3
GPS MAJRI,03090204301,Punjab,LUDHIANA,KHANNA-2,GPS GHUNGRALI RAJPUTAN,MAJRI,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,6,11,13,7,0,0,0,0,0,0,0,47,69,6,2,2
GPS MAKSUDRA,03090204401,Punjab,LUDHIANA,DORAHA,GPS GHUDANI KALAN,MAKSUDRA,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,26,27,17,26,22,0,0,0,0,0,0,0,118,171,27,6,6
GSSS MAKSUDRA,03090204402,Punjab,LUDHIANA,DORAHA,GPS GHUDANI KALAN,MAKSUDRA,141416,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,29,22,24,30,33,27,36,201,201,0,14,14
GPS SHAHPUR,03090205401,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,SHAHPUR,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,18,11,7,10,10,0,0,0,0,0,0,0,56,72,11,3,3
GSSS SHAHPUR,03090205402,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,SHAHPUR,141416,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,15,14,17,28,38,34,36,182,182,0,12,12
GPS PAYAL I,03090206201,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,WARD NO.4 PAYAL,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,18,17,18,12,15,0,0,0,0,0,0,0,80,126,17,2,2
MOONLIGHT PUBLIC SCHOOL,03090206205,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,WARD NO.4 PAYAL,141416,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,27,17,18,17,10,12,12,12,8,0,0,133,172,27,11,11
VERMA MODREN PUBLIC SCHOOL,03090206302,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,WARD NO.6 PAYAL,141416,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,13,13,12,6,13,10,12,9,11,11,0,0,110,155,13,13,13
GSSS PAYAL,03090206701,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,Ward no.1 Payal,141416,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,41,39,56,56,54,88,90,424,424,0,15,15
NATIONAL PUBLIC SEN SEC SCHOOL,03090206901,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,WARD NO.8 PAYAL,141416,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,5,7,10,7,6,3,4,3,5,14,2,3,69,80,7,13,13
Oxford senior school,03090206903,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,WARD NO.8 PAYAL,141416,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,91,55,44,30,56,43,33,28,35,24,0,0,439,750,55,21,21
GPS PAYAL .II,03090207001,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,Ward no.7,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,32,34,43,34,33,0,0,0,0,0,0,0,176,238,34,7,7
GSSS PAYAL G,03090207201,Punjab,LUDHIANA,DORAHA,GPS PAYAL I,WARD NO.02 PAYAL,141416,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,44,46,37,52,58,49,50,336,336,0,13,13
GPS Kot Panech,03090405301,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,KOT PANECH,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,16,10,9,11,0,0,0,0,0,0,0,54,76,16,3,3
GPS Kot Sekhon,03090405401,Punjab,LUDHIANA,DORAHA,GPS MANDIALA KALAN,KOT SKHON,141416,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,18,9,11,15,0,0,0,0,0,0,0,68,104,18,3,3
GPS GANDWA,03090403101,Punjab,LUDHIANA,KHANNA-2,GPS PURBA,GANDWA,141417,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,4,7,3,5,0,0,0,0,0,0,0,23,29,4,2,2
GPS Goh,03090403501,Punjab,LUDHIANA,KHANNA-2,GPS GOH,GOH,141417,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,9,17,13,13,0,0,0,0,0,0,0,67,100,9,5,5
GMS GOH,03090403502,Punjab,LUDHIANA,KHANNA-2,GPS GOH,GOH,141417,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,29,28,27,0,0,0,0,84,84,0,3,3
"SATYA BHARTI SCHOOL, MALAKPUR",03090403504,Punjab,LUDHIANA,KHANNA-2,GPS GOH,GOH,141417,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,18,22,22,30,24,0,0,0,0,0,0,0,116,142,22,6,6
GPS HARION MAJRA,03090403701,Punjab,LUDHIANA,KHANNA-1,GPS KHANNA NO. VI,HARION MAJRA,141417,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,19,26,17,20,0,0,0,0,0,0,0,95,126,19,4,4
GMS HARION MAJRA,03090403702,Punjab,LUDHIANA,KHANNA-1,GPS KHANNA NO. VI,HARION MAJRA,141417,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,23,18,21,0,0,0,0,62,62,0,4,4
GPS BR LALHERI,03090405601,Punjab,LUDHIANA,KHANNA-2,GPS KHANNA NO.II,Ward no.5,141417,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,74,78,88,82,66,0,0,0,0,0,0,0,388,652,78,21,21
GPS LALHERI,03090405602,Punjab,LUDHIANA,KHANNA-2,GPS KHANNA NO.II,LALHERI,141417,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,30,26,32,24,38,0,0,0,0,0,0,0,150,205,26,7,7
GSSS LALHERI,03090405603,Punjab,LUDHIANA,KHANNA-2,GPS KHANNA NO.II,LALHERI,141417,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,1-Department of Education,1-Department of Education,,1-Rural,10,11,7,10,17,81,90,80,114,135,98,70,723,739,11,30,30
GPS MALAKPUR,03090406201,Punjab,LUDHIANA,KHANNA-1,GPS RAUNI,MALAKPUR,141417,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,2,4,3,2,0,0,0,0,0,0,0,15,23,2,2,2
